x,y
217,686
217,686
217,686
217,686
217,686
217,686
217,687
217,686
217,686
217,686
217,687
217,686
217,686
217,686
217,686
217,687
217,686
217,686
217,687
217,686
217,686
217,686
217,686
217,686
217,686
217,686
217,686
217,687
217,685
218,685
217,684
216,684
214,683
212,682
212,681
212,681
212,681
211,682
210,682
210,683
210,682
210,682
209,682
209,683
208,683
208,683
208,683
208,683
207,684
206,683
206,684
206,684
206,684
205,685
206,684
205,685
205,685
205,685
205,685
204,684
204,684
205,685
205,685
205,685
205,685
204,685
205,685
205,685
205,685
205,685
205,685
205,685
205,685
204,685
204,685
204,685
204,685
205,685
204,685
204,685
204,685
204,685
205,685
205,685
204,685
204,685
205,685
205,685
204,685
205,685
205,685
204,685
205,685
205,685
205,685
205,685
204,685
204,685
204,685
205,685
205,685
205,685
205,685
204,685
204,685
204,685
204,685
204,685
204,685
204,685
204,685
205,685
205,685
204,685
204,686
205,685
205,685
205,685
205,685
205,685
205,685
204,685
204,685
204,685
205,685
203,685
204,686
204,685
204,685
205,685
204,685
205,685
204,685
203,685
204,686
204,686
204,685
205,685
204,685
204,686
204,685
204,685
204,685
204,685
205,685
205,685
204,685
205,685
205,685
205,685
205,685
204,685
205,685
204,685
204,686
203,685
204,685
205,685
204,686
205,685
204,685
204,685
205,685
204,684
204,683
204,683
204,682
202,684
202,684
202,684
201,684
201,684
199,685
199,685
199,685
198,686
198,686
198,686
197,686
196,686
195,687
195,687
195,687
195,687
195,687
194,687
194,688
194,687
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
194,688
193,688
193,688
194,688
193,688
193,688
193,688
193,689
193,689
193,688
193,688
194,688
194,688
193,689
193,689
193,688
193,688
194,688
193,688
193,689
193,688
193,689
193,688
193,688
193,689
193,689
193,689
193,689
193,689
193,688
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,688
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,688
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
193,689
194,689
195,691
195,691
195,692
194,693
194,693
194,694
194,694
193,694
193,695
193,695
193,696
192,697
192,697
192,697
191,697
192,698
191,698
192,698
191,698
191,698
191,699
191,699
191,699
192,699
191,699
191,699
191,699
190,699
191,700
191,700
191,699
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,700
191,701
191,700
191,701
191,700
191,701
191,700
190,699
190,698
189,698
189,699
188,699
188,700
187,700
186,700
185,701
185,702
184,702
184,702
183,703
182,703
182,704
180,704
180,705
180,705
180,705
180,705
180,705
180,705
179,706
179,706
180,706
179,706
180,706
180,706
179,706
179,706
179,706
179,706
178,706
180,706
180,706
179,706
179,706
179,706
179,706
179,706
179,706
179,707
178,706
179,707
179,707
179,707
179,706
179,707
179,707
178,706
179,707
179,707
179,707
179,707
178,707
179,707
179,707
179,707
179,707
179,707
179,707
178,707
179,707
179,707
179,707
179,707
179,707
178,707
179,707
179,707
179,707
178,708
178,708
179,707
179,707
178,708
178,708
178,707
179,707
178,708
178,708
178,707
178,707
178,707
179,708
178,708
178,708
178,708
178,708
178,708
178,708
190,699
178,708
178,708
179,708
178,708
178,708
179,708
179,708
179,708
179,708
178,708
178,708
178,708
179,708
178,708
178,708
190,699
178,708
179,708
179,708
178,708
178,708
179,708
178,708
178,708
178,708
179,708
178,708
178,708
179,708
178,708
179,708
178,708
178,708
178,708
178,708
178,709
178,709
178,709
178,709
178,708
178,708
178,708
178,709
178,709
178,709
178,709
179,709
180,709
185,711
194,710
200,708
198,704
199,707
198,716
196,720
199,723
202,726
203,730
200,733
199,736
200,739
203,742
203,745
202,747
201,750
202,752
202,755
203,757
203,758
204,760
204,760
205,760
205,761
205,761
205,761
206,762
205,761
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,762
206,763
206,762
206,762
206,762
206,762
206,763
206,762
206,763
206,763
206,763
207,763
206,763
206,763
207,763
207,763
206,763
206,763
206,763
206,763
206,763
206,763
207,763
207,763
206,763
207,763
207,763
207,763
206,763
207,763
207,763
207,763
207,763
207,763
206,764
207,763
207,763
207,763
207,763
207,763
207,763
207,763
207,763
206,763
207,764
207,763
207,763
206,763
206,763
207,763
207,763
207,763
207,763
207,763
207,763
206,763
206,763
207,763
207,763
207,764
207,764
207,763
207,763
207,763
207,763
207,764
207,763
206,763
206,763
207,763
207,763
207,763
207,763
207,763
207,763
206,763
207,763
206,763
206,763
207,763
206,763
207,764
207,763
207,763
207,763
207,763
207,763
206,763
206,763
207,763
207,764
207,764
206,763
207,763
206,763
207,763
206,763
206,763
206,763
206,763
206,763
206,763
206,763
206,763
206,763
207,763
207,763
207,763
207,763
206,763
207,763
207,763
206,763
206,763
207,763
206,763
207,763
207,763
207,763
207,763
207,763
207,764
207,763
207,763
207,763
207,763
207,763
206,763
207,764
207,763
207,763
207,763
206,763
206,763
206,763
207,763
207,763
207,763
207,764
206,763
206,763
206,763
206,763
207,763
207,763
206,763
207,763
207,763
207,763
207,763
206,763
206,763
207,763
207,763
207,763
207,763
207,763
207,763
206,763
207,763
207,763
207,763
207,764
207,763
207,763
207,763
207,763
207,763
206,763
207,764
207,763
207,763
207,763
207,763
207,764
207,763
206,763
207,763
207,763
207,764
207,764
207,764
207,764
207,763
207,763
207,763
206,763
206,763
207,763
207,764
207,763
207,763
207,763
207,763
207,763
207,763
207,763
207,763
206,763
206,762
205,761
204,759
205,760
207,762
209,766
209,767
210,767
210,769
210,768
212,770
213,771
213,773
212,773
212,774
212,775
213,775
212,775
213,775
213,775
213,776
213,775
213,775
213,776
213,776
213,775
214,775
214,775
214,775
214,775
214,775
214,775
214,774
214,774
214,775
214,775
214,774
214,774
214,775
214,775
214,774
214,775
214,774
214,774
214,774
214,774
214,774
214,774
214,774
215,774
214,774
215,774
214,774
215,774
215,774
215,773
214,774
214,774
215,773
214,774
215,773
215,773
215,773
215,773
215,773
215,772
215,773
215,773
215,772
215,772
215,772
215,773
215,773
215,773
215,773
215,773
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,773
215,773
215,773
215,772
215,772
215,772
215,773
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
215,772
213,772
208,767
204,756
198,755
197,755
195,757
193,757
190,754
188,753
187,754
185,756
184,756
182,756
181,755
179,755
178,756
177,757
176,756
176,756
174,757
174,756
173,756
174,756
174,756
172,757
173,756
172,757
172,756
186,756
186,756
186,756
186,756
185,756
185,756
185,756
185,756
171,757
185,756
185,756
185,756
185,756
185,756
185,756
184,756
184,757
184,756
184,756
184,756
184,757
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
184,756
183,755
184,756
184,755
184,756
184,756
184,756
184,756
184,755
184,756
183,755
184,755
183,755
184,757
184,756
183,756
184,755
184,755
184,756
184,756
183,755
184,756
183,756
184,756
184,756
183,756
184,755
184,755
184,756
184,756
184,756
184,756
184,756
184,757
184,755
184,755
184,755
184,756
183,756
183,755
183,756
184,756
184,755
184,755
184,756
183,755
184,755
183,755
183,755
183,755
183,755
183,755
183,755
183,755
183,755
183,755
183,755
183,755
184,755
184,755
184,755
183,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
184,755
185,755
185,755
184,755
184,755
184,755
184,755
184,755
184,755
185,755
183,755
184,755
184,755
184,754
184,754
185,754
184,755
185,755
184,754
184,755
184,755
185,755
185,755
184,755
183,755
183,755
183,755
185,754
184,754
185,755
184,755
185,755
183,754
184,753
177,766
181,767
181,770
185,760
183,763
182,763
181,763
181,764
182,766
182,766
182,766
183,766
182,767
183,767
183,768
183,768
182,767
183,767
183,767
183,767
183,767
183,767
183,767
183,767
183,767
183,766
183,766
183,766
183,766
184,766
184,767
184,767
184,766
184,766
184,766
184,766
185,765
184,765
184,765
185,765
184,765
185,765
185,766
185,766
185,765
185,765
185,765
185,765
185,765
185,765
185,765
185,765
185,764
185,765
185,764
185,764
186,765
185,764
186,764
185,764
186,765
186,764
186,764
186,764
186,764
186,764
186,764
186,764
186,764
186,764
181,776
186,763
181,776
181,776
186,763
186,763
187,764
186,763
186,763
186,763
187,763
186,763
186,763
186,763
187,763
181,776
186,762
186,763
186,763
182,775
187,763
186,763
186,762
186,762
186,763
186,762
187,763
187,763
187,763
187,762
187,763
187,762
186,762
187,762
187,762
187,762
187,762
187,762
187,762
186,762
181,774
181,775
187,762
187,762
187,762
181,775
187,762
187,761
187,761
187,762
187,761
182,775
182,775
182,775
182,774
188,761
182,775
182,774
182,774
182,774
182,774
182,774
181,775
181,775
181,775
182,774
188,761
188,761
187,761
182,774
182,774
182,774
188,761
182,774
182,774
182,774
182,774
182,774
182,774
182,774
182,774
182,774
188,761
182,774
188,761
188,761
189,762
189,762
188,761
187,760
184,759
181,760
181,761
181,761
181,762
181,761
181,761
181,761
181,761
181,761
181,761
181,760
181,761
181,761
182,761
181,761
181,762
181,761
181,761
181,760
181,761
182,761
181,760
181,761
182,761
181,761
181,761
182,761
182,761
181,760
182,761
182,761
182,762
182,761
182,761
182,761
182,760
182,760
183,760
182,760
182,760
183,760
182,760
183,760
182,760
182,760
182,760
183,760
183,760
182,760
183,761
183,760
182,760
183,760
183,760
183,760
184,760
183,760
183,760
183,761
183,760
183,760
183,760
184,760
183,760
183,761
184,759
184,760
183,760
184,761
184,759
184,760
184,760
184,760
183,759
184,760
184,760
184,760
184,760
184,760
184,760
184,760
184,760
184,760
184,759
184,760
184,760
184,759
184,760
185,760
184,760
184,759
184,760
184,760
184,760
184,760
184,759
184,760
185,760
184,759
185,760
185,760
184,760
184,760
185,760
185,760
184,759
185,760
185,759
184,759
184,759
184,759
184,759
184,759
184,759
185,759
185,760
185,760
185,759
185,760
185,760
185,760
185,759
185,759
185,759
185,759
185,760
185,759
185,760
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,760
185,760
184,760
185,759
185,759
185,759
185,759
184,760
185,759
185,760
185,759
185,759
185,759
185,759
181,761
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,759
185,759
186,760
185,760
185,759
181,760
185,759
185,759
186,760
186,760
185,759
181,760
185,759
186,760
186,760
186,760
185,759
185,759
185,759
185,759
186,759
185,759
181,761
186,759
185,759
185,759
185,759
185,759
185,759
186,759
184,759
185,759
185,759
185,759
185,759
185,759
186,759
185,759
186,759
185,758
185,759
181,760
184,759
184,759
181,761
186,760
185,759
186,759
181,760
186,759
186,759
181,760
186,759
185,759
181,760
186,759
186,759
186,759
185,759
186,759
185,759
186,759
186,759
185,759
185,759
185,760
185,759
185,759
185,759
185,759
181,760
182,760
185,759
181,760
186,759
186,760
187,760
187,760
174,748
172,748
180,754
177,754
175,755
173,754
170,751
169,750
167,750
167,750
817,964
165,748
164,746
863,940
164,746
559,1016
163,745
848,950
163,744
162,744
162,745
823,962
824,960
863,940
822,962
162,744
162,744
804,970
823,961
859,942
860,941
162,744
162,743
864,938
161,743
161,743
862,942
162,743
162,743
161,744
161,743
863,938
789,985
162,743
162,743
820,963
856,944
818,963
161,743
826,960
832,957
826,960
162,743
861,941
860,943
863,937
724,1000
555,1016
858,943
724,999
161,743
570,1017
723,999
161,743
162,743
161,743
803,972
553,1017
161,743
859,941
810,967
162,743
162,743
162,743
161,743
861,942
824,961
161,743
863,938
161,742
863,938
862,939
858,942
862,940
863,939
161,743
161,743
862,940
563,1017
860,939
859,942
557,1017
822,962
824,961
824,961
791,985
862,939
822,962
863,938
558,1017
729,999
563,1017
162,743
161,743
162,743
865,937
823,960
860,942
866,937
814,966
814,966
855,945
731,997
862,939
862,939
863,938
554,1016
862,937
861,940
862,938
161,743
161,743
1136,487
828,959
422,1005
162,743
822,961
162,743
162,743
162,743
802,972
1137,488
161,743
161,743
852,946
824,962
820,962
863,938
854,946
817,964
817,963
862,938
862,939
800,971
862,939
161,742
161,743
161,743
852,948
813,967
162,742
564,1017
161,742
162,743
162,743
790,984
823,961
727,998
726,999
824,961
859,942
855,945
860,941
162,743
807,969
807,969
343,971
856,945
856,945
162,742
859,943
823,961
856,944
864,937
799,973
862,938
735,996
822,961
821,963
824,960
824,961
162,743
862,939
823,961
825,961
812,967
863,938
162,742
802,971
819,963
805,970
852,944
824,961
853,946
799,972
852,945
162,743
162,743
162,742
801,971
162,743
855,944
162,743
854,945
821,962
727,999
856,944
163,743
850,948
785,987
162,743
162,743
861,940
866,938
555,1017
552,1017
860,939
865,939
827,960
553,1017
860,941
862,939
163,743
861,940
860,941
859,941
163,743
163,743
163,743
162,743
163,742
163,742
163,742
861,940
860,940
861,941
824,961
862,940
860,941
860,940
854,946
